,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
6174,Purples,3.0,232.922387936633,30212.5549751137,Financial,77.6407959788777,Yes,389.13247338851403,Yes,Male,After_16:00,0.58640029351227,0.755868656095117,746.2389180436729,6.34612410096452,29.996316810138502,6.287000000000001,3713.0,19.1231809789315,417.95913312200696,4727.24300012915,51171.493472905895,Yes,151424.081845462,20.4440488436612,138.90998332348602,39.9272609036416,6115.733996212591,60.0,45_and_up,3.0,656.804962269105,9.0,Foot_or_bicycle,Public_Sector,483.456990240895,0.0,No
5321,Khakis,5.0,161.308109418797,52440.88708286,Social,53.7693698062656,No,975.292945998954,,Female,After_16:00,0.836771846516058,0.7176464726217091,343.27822970226396,5.893901188392191,66.4606955600902,6.095,9905.0,8.71100986842066,902.6485553476961,11558.2265706849,110250.950990793,No,951196.330515318,30.044110160690302,758.631333291445,40.387565433047705,2954.91449916921,70.0,45_and_up,1.0,1376.41487443445,13.0,Motorcycle_or_truck,Student_or_Unemployed,933.0037600432629,0.0,Yes
503,Purples,10.0,964.899186946707,122376.71218543,Environment,321.633062315569,No,380.485486486961,Yes,Male,By_16:00,0.6615434538107371,0.0497308995109051,694.6028063539419,8.10612160945311,69.509119191207,4.87,5130.0,43.0379097349942,407.309110865352,4619.47308660031,49633.3338996695,Maybe,144769.205427219,20.1819005761438,156.441991131294,73.1011163676158,103779.459836806,90.0,45_and_up,3.0,634.634395387577,13.0,Car,Services_or_Retail,460.015293920127,1.0,No
8040,Khakis,3.0,457.510432254106,124259.551790467,Social,152.503477418035,No,814.798153420807,No,Male,After_16:00,0.24874107982032,0.16093261889182,420.277709839866,1.24316749162972,5.95336202532053,7.692,8308.0,29.179127374663896,795.723301591352,9739.42813739077,99519.54398286481,Maybe,663896.030817957,28.2085678755826,628.779636867335,45.4098162008449,23419.8141020112,,30-45,2.0,1276.11146606566,12.0,Public_or_other,Student_or_Unemployed,956.961358582735,2.0,No
6074,Khakis,7.0,125.938566374758,25936.1836106158,Financial,41.97952212491929,Yes,617.829415338197,No,Female,By_16:00,0.0504469729494303,0.6583684845827521,244.601282989606,2.9360006912611403,29.520494258031203,9.481,6519.0,17.3383230576292,514.31689679157,7206.92794696511,71793.3143276944,No,381713.186457139,22.6785558797638,394.16009618488505,65.5708476435393,1814.25979996151,60.0,45_and_up,1.0,962.5999426379599,12.0,Foot_or_bicycle,Hightech,875.8635879834551,1.0,Yes
3639,Purples,1.0,701.985258143835,100769.794529288,,233.995086047945,Yes,430.64919110583605,Yes,Female,After_16:00,0.5083656043279919,0.5466122142970561,160.931961843744,6.32177182240412,25.2590724267066,2.6039999999999996,7396.0,89.67553398106251,421.733254108737,5149.958419275829,51920.3753373465,Maybe,185458.72580011102,20.5361450644647,108.20290118585501,67.87544542457911,54997.6953806332,80.0,30-45,2.0,658.726559979063,14.0,Public_or_other,Hightech,472.203424341232,0.0,No
5794,Purples,6.0,891.782618402048,112287.35824765,Social,297.260872800683,Yes,377.740121630271,Yes,Female,After_16:00,0.442013533087447,0.545379169750959,65.187432570383,0.9559751953929659,,2.577,7423.0,63.819268532097304,455.583853187932,4688.568922678571,54720.233603800705,No,142687.599489252,21.3444103499706,130.974881342835,47.304809652268894,88671.2873710243,70.0,30-45,0.0,705.4504209245911,12.0,Car,Industry_or_other,515.30188178485,0.0,Yes
271,Purples,3.0,172.134054872056,23280.5883318408,Social,57.3780182906855,No,405.74054359803597,Yes,Female,By_16:00,0.345086547546089,0.36674435879103795,355.68973934277903,7.0344682503491605,0.119026773609221,6.212999999999999,3787.0,9.725284390151499,410.760083224912,4878.925602430189,50433.589166598,Maybe,164625.38871923,20.267216958056,134.664883424261,61.8292631348595,3359.61500125692,70.0,45_and_up,3.0,642.327548119583,12.0,Motorcycle_or_truck,Hightech,464.138837714717,0.0,Yes
329,Khakis,1.0,157.691038451712,1083.33383787268,Social,52.5636794839041,Yes,20.6099315822138,Yes,Male,By_16:00,0.634058074792847,0.33877086499705894,936.4647858310491,3.8280512485653198,30.373146734200397,9.65,6350.0,,40.7090357039124,287.517387229963,4040.42166520835,Maybe,424.769279823535,6.38036328933646,819.9253355967501,91.350305872038,2825.5040803704997,70.0,30-45,2.0,48.1193420743017,12.0,Car,Public_Sector,18.8404335651184,2.0,Yes
8513,Violets,7.0,236.621906642877,77436.9225681046,Education,78.87396888095921,Yes,981.78047417617,No,Male,After_16:00,0.595832565100864,0.279699460137635,927.2369234822689,3.71432745130733,96.5220538200811,7.595,8405.0,80.7936973869801,,11730.5712709944,110572.607991277,No,963892.899473585,,711.0353634703729,61.54783102683721,6309.97693591547,100.0,30-45,3.0,1336.56817602829,13.0,Motorcycle_or_truck,Hightech,755.290380911902,0.0,No
298,Browns,8.0,614.198722899014,97395.5330842184,Financial,,No,475.719971988116,Yes,Male,By_16:00,0.33259608526714096,0.108432362554595,776.4666655566541,5.664008995518089,70.5121559556574,1.575,8425.0,59.7200449556112,435.72288670402395,5628.64549328921,53014.614419514,Yes,226309.49174837398,20.873976303139397,92.6775510064292,7.472468470223251,42130.296375497404,60.0,45_and_up,2.0,658.625724784478,5.0,Public_or_other,Student_or_Unemployed,437.80625910408895,3.0,No
9964,Khakis,4.0,564.4255533542611,164373.394651428,Healthcare,188.141851118087,No,873.6673614859869,No,Female,After_16:00,0.65698305843398,0.39749639504589096,590.661198366433,1.37407417409122,94.27188797853891,6.88,9120.0,2.82493487466127,782.709635561332,10302.0928859825,100022.37519538401,Yes,763294.6585258859,27.976948288927698,671.197284792311,62.423659395426505,35595.4979932585,80.0,Below_30,0.0,1282.09365174545,13.0,Foot_or_bicycle,Industry_or_other,980.57648718331,0.0,No
8905,Greys,10.0,431.688784828012,61941.154569664905,Foreign_Affairs,143.89626160933702,Yes,430.45701032753897,Yes,Male,By_16:00,0.358507318655029,0.385082717519253,399.356635287404,6.084203138016161,89.2683929530904,4.985,7015.0,12.7868840936571,522.2508706137049,5349.071844502801,60595.3415067128,No,185293.237740123,22.852808812347398,,88.0162470042706,20860.0303667522,40.0,Below_30,3.0,763.017195064399,7.0,Car,Hightech,499.891420958621,0.0,Yes
4678,Khakis,10.0,75.94438465010191,691.3443581580909,Environment,25.3147948833673,Yes,27.309893733815198,Yes,Female,By_16:00,0.19890627264976501,0.322732148924842,295.739518478513,7.82172034028918,59.2706595547497,11.290999999999999,4709.0,73.42893320601429,198.383543640375,669.866024618903,19144.511170119,Yes,745.830295752281,14.084869315701,676.147505002899,11.7802874417976,676.153634870326,90.0,30-45,0.0,242.35355876741798,11.0,Foot_or_bicycle,Student_or_Unemployed,122.15476023539699,0.0,No
3139,Browns,3.0,451.25523908521797,48225.718119907804,Education,150.41841302840598,No,320.610470147698,Yes,Female,By_16:00,0.0615963458549231,0.16552627854980498,175.24973792024,8.91021810472012,73.2718765968457,0.147,9853.0,,383.86580384653,3973.83630917003,45715.9100308287,No,102791.073568328,19.5924935586701,229.803637295009,47.2502094693482,22786.1173910125,100.0,30-45,0.0,585.285221141765,9.0,Public_or_other,,415.489901330237,0.0,Yes
5573,Turquoises,8.0,989.9416701247341,240074.029754847,Healthcare,329.980556708245,Yes,727.5399258360271,No,Male,After_16:00,0.377847340656444,0.3398365057073531,311.595157254487,3.93552563851699,42.7358294604346,12.862,3138.0,72.81124147120859,946.088708905143,9167.57667617055,107721.054532096,Yes,529314.343685491,30.7585550522963,613.8555246024611,58.7072605034336,109227.148362191,80.0,30-45,1.0,1351.75076713024,10.0,Foot_or_bicycle,Public_Sector,855.0338730640229,1.0,No
7092,Purples,10.0,399.477262350991,,Social,133.15908745033002,No,362.77698276448797,Yes,Female,By_16:00,,0.236034308094531,245.73173513636002,6.41411907039583,27.441939013078798,5.724,4276.0,32.285137916915104,345.92977051641196,4319.6293686777,44931.8911889921,No,131607.139223706,18.599187361721302,,96.79548293352128,17874.501658055,70.0,Below_30,1.0,588.707988277803,13.0,Public_or_other,Hightech,482.18699307316706,0.0,Yes
1432,Purples,10.0,,42999.3583269503,Social,113.698509824442,Yes,378.187527640812,Yes,Male,After_16:00,0.775011844467372,0.8861048652324829,324.20879858546,9.36794856097549,19.1708074416965,4.599,5401.0,43.4100194834173,462.224428639387,4706.32413368689,53884.276037078496,No,143025.80606307,21.4994053089704,135.066911327265,91.6309718508273,13051.049646123201,70.0,30-45,1.0,681.584516279395,9.0,Car,Services_or_Retail,455.527555479731,0.0,Yes
2366,Browns,6.0,191.597252592682,20386.6080155394,Environment,63.8657508642272,Yes,319.21033949604,Yes,Male,By_16:00,0.9295755315106359,0.432244463358074,650.04109707661,2.48633295996115,7.14205277618021,4.957,5043.0,43.2965774321929,363.014530089181,3918.13245513876,43690.6021331397,Yes,101895.24084117699,19.052940195391898,247.49159888871498,82.56631919648501,4152.69988431576,90.0,30-45,2.0,559.131153520574,8.0,Car,Industry_or_other,400.994084981414,2.0,Yes
5431,Greys,4.0,972.396134302386,153979.266557892,Military,324.132044767462,No,475.05104491707704,Yes,Male,By_16:00,0.7730409712530669,0.34063117322512,237.019826425239,5.52668435964733,47.550954599864795,4.902,7098.0,20.0072297826409,517.885890561101,5786.28223029297,59831.644379815196,No,225673.495276807,22.7571063749568,59.6041354064744,5.66599648445845,105395.714489904,30.0,30-45,3.0,738.056870590977,9.0,Public_or_other,Services_or_Retail,448.90892918855695,1.0,Yes
9473,Blues,3.0,1859.3353026562302,574344.624075813,Healthcare,619.778434218744,Yes,926.6934639308599,No,Female,By_16:00,0.7291452575009321,0.00284823845140636,805.4284055251629,5.31146697932854,24.5962749700993,7.3870000000000005,6613.0,47.1652292646468,926.726935198531,11120.388509705701,108594.573576702,Yes,858760.776092176,30.4421900525986,679.8757312873371,99.7544726822525,,80.0,45_and_up,2.0,1333.3024983760001,12.0,Motorcycle_or_truck,Public_Sector,813.157820608467,1.0,Yes
8271,Greens,3.0,638.499206539592,54741.339594684294,Social,212.83306884653098,No,257.203168151267,Yes,Male,After_16:00,0.167335657402873,0.6231323883403089,653.24370120652,7.527595653664321,38.9094005804509,2.384,7616.0,41.320438496768496,471.46675166785104,3514.96518484837,56744.4700400183,Maybe,66153.4697070488,21.7132851422315,280.316368200444,89.3530500819907,45520.7482634785,70.0,Below_30,4.0,768.620307403556,12.0,Motorcycle_or_truck,Hightech,637.159828174726,0.0,No
1755,Purples,10.0,71.4555214685667,8638.776603255179,Social,23.818507156188897,Yes,362.691773527482,Yes,Female,By_16:00,0.333424061536789,0.18710226938128502,139.35237005353,7.49520849203691,39.0878038248047,4.473,5527.0,72.7905408246443,447.853886280901,4522.62550783662,53997.261547060996,Yes,131545.32258451,21.1625585948604,148.497159731435,5.443734535947441,,70.0,30-45,2.0,700.2765988016839,12.0,Motorcycle_or_truck,Services_or_Retail,521.87784759225,2.0,Yes
4071,Browns,10.0,563.36365226809,92003.02465943711,Social,187.787884089363,No,489.930567701882,Yes,Female,After_16:00,0.0964050097391009,0.844154852908105,932.887656148523,1.32415933767334,89.23482224345209,5.354,4646.0,53.013282152824104,444.512024577833,5788.32972617449,54353.4603170485,No,240031.96116868898,21.0834538104608,72.1836718953062,28.976827976293897,35462.0772948496,70.0,45_and_up,2.0,676.525154974801,6.0,Car,Student_or_Unemployed,454.942552169128,0.0,Yes
2151,Khakis,8.0,440.281271211961,28035.7484663208,Social,146.76042373732,No,191.03071354237,Yes,Female,By_16:00,0.347793101565912,0.49242502101697,163.527904078364,3.62361499108374,4.90711643360555,10.398,5602.0,88.6431170394644,484.903325792402,2880.1137870085,44089.3109579411,No,36492.7335165069,22.020520561340103,514.3158369851719,20.0792213669047,21695.3823992951,70.0,Below_30,1.0,500.070907270196,10.0,Motorcycle_or_truck,Public_Sector,89.1096854055937,0.0,Yes
8987,Purples,10.0,70.81732849983841,8794.923196680009,Environment,23.605776166612802,No,372.575048352752,Yes,Male,By_16:00,0.51254011457786,0.576348667033017,323.437419254333,5.38079808698967,32.8733749920502,2.002,7998.0,7.02219065278769,427.00878479604205,4579.76805311961,52069.919419460304,Maybe,138812.166655056,20.6641908817172,146.886331669626,32.5011580018327,590.838444594838,90.0,45_and_up,2.0,673.205428842585,15.0,Foot_or_bicycle,Hightech,503.280035381744,0.0,No
1946,Reds,10.0,236.194041680056,,Other,78.7313472266853,Yes,458.612731264725,Yes,Female,After_16:00,0.9192601493559781,0.4164251214824621,521.040527382866,8.50032014772296,71.6531054815277,4.377,7623.0,12.6474564196542,,5521.369759796939,60330.4771064666,Maybe,210325.63727809102,21.6245514074824,166.111588534916,23.6586921615526,6287.35638335557,50.0,Below_30,2.0,795.510869756412,7.0,Foot_or_bicycle,Services_or_Retail,657.580990825154,0.0,Yes
1655,Oranges,7.0,,107773.094109855,Military,256.77155858029096,Yes,419.72364348193605,Yes,Male,By_16:00,0.000945827458053827,0.46028812765143795,591.142571764067,5.1753713353537,18.9693115884438,2.057,9943.0,49.5810186257586,570.135218754509,5337.506872328379,61841.436533062406,Maybe,176167.936897752,23.877504449889802,149.31257144169902,21.096862596459697,66198.4048543322,30.0,30-45,2.0,752.8183458687449,5.0,Car,Public_Sector,395.448569282988,0.0,Yes
1678,Khakis,5.0,138.112145928333,13930.7892914005,Education,46.0373819761111,Yes,302.597339236823,Yes,Female,After_16:00,0.242417531553656,0.6297593202907591,839.138786774129,2.22092515556142,10.803971160203199,9.843,6157.0,45.992954820394495,474.885304225609,3975.74400081945,51146.7121464158,Maybe,91565.149713205,21.7918632573171,250.20084098616903,3.57638152781874,2175.47792119047,100.0,Below_30,0.0,631.824617321103,12.0,Public_or_other,Industry_or_other,348.33621918874496,0.0,Yes
400,Khakis,1.0,723.759812984153,27247.9881241225,Environment,,No,112.94349714627899,Yes,Female,By_16:00,0.31208182987757,0.5927300713956359,,5.44704776024446,6.92250849679112,8.411,7589.0,14.3085202435032,116.328573902138,1362.0921192670698,13424.1836823553,Yes,12756.233547631598,10.785572488381801,678.6670580699599,91.2757598562166,58454.3940366455,90.0,30-45,1.0,163.76959489389,13.0,Car,Industry_or_other,95.5590573346766,0.0,No
3370,Khakis,5.0,852.413286068764,83366.0207847139,Financial,284.137762022921,Yes,293.40000495248796,Yes,Male,After_16:00,0.469326974125579,0.46130666742101295,133.523862808943,5.57873378973454,33.3293236792088,8.832,7168.0,60.60574776493011,451.257223961875,3836.5144974486298,43652.3697260994,Yes,86083.5629061198,21.2428158199866,442.728853266626,87.7309818286449,81028.4055694172,60.0,Below_30,3.0,491.210452603482,10.0,Car,Student_or_Unemployed,111.477901085091,0.0,No
4914,Khakis,6.0,339.16597992109797,5453.83083328311,Education,113.055326640366,No,48.2403704040588,Yes,Male,By_16:00,0.516527833184227,0.0854106408078223,909.4580411911011,7.24743309430778,60.0912966765463,9.831,6169.0,45.192583790049,77.2537761367857,636.9112563141599,7704.8815204147095,Yes,2327.1333367208,8.78941272991465,776.601057021418,82.32123125344509,12904.5622084002,100.0,Below_30,2.0,89.6675036635749,15.0,Foot_or_bicycle,Hightech,30.6301362001237,0.0,No
9453,Reds,10.0,70.7364983547665,11819.4339107246,Foreign_Affairs,23.5788327849222,Yes,501.27307057721197,No,Female,After_16:00,0.6981977641116829,0.18670136295259,172.577030956745,4.57676406949759,58.307977183722,2.6860000000000004,9314.0,44.493063329719,383.683828218957,5780.09836221004,51351.5620195328,Yes,251274.691285907,19.587848994184,119.55678734014,98.5954527743161,589.540188284242,40.0,45_and_up,2.0,659.25174293747,10.0,Foot_or_bicycle,Hightech,527.617980965376,3.0,Yes
9732,Pinks,9.0,523.712146926963,58591.5520067515,Social,174.570715642321,No,335.632192324858,Yes,Female,After_16:00,,0.18766189715825,66.8786882888526,1.76541935885325,21.985942265018803,5.937,4063.0,83.8633192703128,384.146912768208,4124.615748785,46432.1664440909,Maybe,112648.96852479,19.5996661392027,211.476534370337,8.251056377775969,30659.5054755144,70.0,Below_30,1.0,596.570791878475,6.0,Motorcycle_or_truck,Public_Sector,434.550702309203,0.0,Yes
4361,Reds,2.0,195.664261958267,33700.429296037204,Foreign_Affairs,65.2214206527556,No,516.7079919258609,No,Male,After_16:00,0.0675591363105923,0.0026239217258989802,568.55845823884,2.19510257709771,59.826961322687595,4.55,7450.0,41.918193083256504,521.498419354299,6210.076757967211,63244.3279718104,Maybe,266987.148920056,22.8363398852421,60.41455013372929,9.58837643265724,4329.0551326164505,40.0,Below_30,2.0,797.98499749682,6.0,Motorcycle_or_truck,Services_or_Retail,553.93124177073,0.0,Yes
426,Browns,3.0,116.694311947225,19468.391158656497,Healthcare,38.898103982408294,Yes,500.497175066969,No,Male,After_16:00,0.5559041609521961,0.680998733732849,685.309281339869,4.14688718738034,55.85442399606111,1.222,8778.0,44.091822789050596,453.62962442666606,5912.23099952302,55706.09442726769,No,250497.422250016,21.2985826858659,53.052719406148604,12.0331830810755,1561.9605974086498,80.0,Below_30,1.0,695.430998990608,8.0,Foot_or_bicycle,Industry_or_other,474.22923899982203,0.0,Yes
3388,Reds,9.0,844.5831411140109,140027.354976911,Other,281.52771370467,Yes,497.383909861902,Yes,Male,By_16:00,0.732583514647558,0.988506437279284,223.32307277247298,9.213948531541972,99.94461725000289,4.208,7792.0,96.0037471959367,511.423563787637,5996.68622619429,63206.5495659457,Maybe,247390.753789513,22.614675849713997,102.28825967832199,46.922697452828295,79549.3812974835,50.0,45_and_up,0.0,810.826946118594,8.0,Car,Student_or_Unemployed,601.614695447062,3.0,No
4745,Greys,3.0,912.374768440876,118148.298420234,Military,304.124922813625,Yes,388.486077784023,Yes,Female,After_16:00,0.344241591636091,0.35827222117222796,353.03996293805494,6.19770778808743,49.726034142077,7.648,4352.0,51.6373466001824,548.29601675123,4981.4528113426895,60749.3537975923,Maybe,150921.432632014,23.415721572294697,132.570640863646,29.993327823467602,92806.0935992071,30.0,30-45,2.0,755.823917097237,6.0,Car,Hightech,447.017788485456,0.0,No
2861,Yellows,5.0,840.96991156429,59811.652500693606,Education,280.32330385476297,No,213.366679395596,Yes,Male,After_16:00,0.902213513385504,0.37100401776842795,836.827183840796,1.88238259637728,3.4730975050479196,10.390999999999998,3609.0,61.0539167420939,542.491577564959,3218.64994908588,55734.137248162006,Maybe,45525.3398763032,23.291448593098696,314.172728981531,78.8628631504253,78871.4779879048,100.0,30-45,2.0,698.874250644549,16.0,Public_or_other,Public_Sector,378.59032579305295,1.0,Yes
5742,Purples,3.0,526.566926664821,75627.9820866316,Environment,175.522308888274,No,430.873901817071,Yes,Female,By_16:00,0.762952686753124,0.910851303953677,162.20313264057,3.5305319586768698,0.6886180723086,5.348,4652.0,59.474886464886396,428.48634749538104,5165.7117131614705,53343.483265580195,Maybe,185652.31926706698,20.6999117750627,100.00624946804001,62.7442966448143,30993.6032263588,90.0,30-45,1.0,683.936388472323,11.0,Car,Industry_or_other,510.422571089545,2.0,No
1285,Blues,6.0,1357.82269866974,111321.040913524,Education,452.607566223246,No,245.954882819206,Yes,Female,After_16:00,,0.8098614942282439,11.1182280816138,6.6458945907652405,61.8917568353936,9.772,4228.0,96.5787981869653,89.4400924444199,2638.42901308089,22082.281288457998,No,60493.8043826091,9.457277221506189,483.914777950921,29.6582903480157,205316.216568753,100.0,45_and_up,4.0,338.69680811185395,12.0,Public_or_other,Services_or_Retail,467.21047325991094,5.0,No
4546,Purples,4.0,688.503261323679,89365.3046311873,Financial,229.501087107893,No,389.38946110165904,Yes,Female,By_16:00,0.6852771805133671,0.6871932072099302,636.85740949586,1.84185699792579,61.962332832627,1.287,8713.0,83.9857975253835,430.635193504711,4755.16499802601,51253.861502304804,No,151624.15241704,20.751751576787697,142.558262285479,62.8078176174313,52910.2500708125,60.0,30-45,5.0,647.889428594835,11.0,Foot_or_bicycle,Public_Sector,442.757616660858,1.0,No
7350,Purples,3.0,253.86856535617,37659.8887222819,Financial,84.62285511872349,Yes,445.03212128031,Yes,Female,By_16:00,0.052509579109028,0.7468855683691801,137.54675351083299,7.0190730039030305,47.383271902799606,4.26,5740.0,37.788312649354296,420.430439212412,5291.18209122793,49782.337876016296,Yes,198053.58897125302,20.5044004841013,159.514057693214,88.63576671574259,7255.65046356318,60.0,45_and_up,3.0,609.463578663943,12.0,Foot_or_bicycle,Services_or_Retail,373.14594248948197,0.0,No
5568,Purples,3.0,282.384756443665,39048.392286279304,Financial,94.1282521478883,No,414.842423982642,Yes,Female,By_16:00,0.193556299433112,0.49798451107926706,707.2728136554359,6.7346118437126306,35.85507750976829,4.749,5251.0,89.7835228126496,444.27045551475504,5036.96515085593,51920.7779044278,Yes,172094.236735794,21.0777241540626,138.871211597137,28.962348191998895,8964.25610456432,60.0,30-45,2.0,644.084614438555,11.0,Public_or_other,Services_or_Retail,405.51392415402296,1.0,No
9768,Purples,10.0,916.177399780382,126827.02317680401,Environment,305.392466593461,Yes,415.29191794254996,Yes,Male,By_16:00,0.0958819526713341,0.5829989367630329,952.957780333236,7.0784748275764295,98.1556396698579,4.285,5715.0,35.1682559819892,483.255028786558,5119.429236998621,56677.0072794536,Maybe,172467.377108402,21.9830623159413,89.5207136100151,12.250356143340499,93579.9511186315,90.0,Below_30,4.0,714.646595343584,12.0,Motorcycle_or_truck,Public_Sector,476.375755282853,2.0,No
1061,Purples,1.0,151.44852001508102,17912.4814829767,Environment,50.482840005027,Yes,354.823173204855,Yes,Female,By_16:00,0.32505984581075603,0.477675846312195,417.176653863862,6.91454175626859,37.455240753479295,1.112,8888.0,83.5786656010896,432.713094083356,4413.65792021526,53022.59533639019,Yes,125899.48424316301,20.801756995103897,164.45779074876802,52.219599718228,2608.99997497818,90.0,Below_30,0.0,693.9144034137489,11.0,Car,Student_or_Unemployed,537.980602836486,0.0,No
4273,Khakis,5.0,100.662815057124,8672.06128187455,Financial,33.5542716857081,Yes,258.448800888987,Yes,Male,After_16:00,0.8028056856710459,0.5661731790751221,68.7212599441409,8.08813200099394,,6.019,,13.365738000720699,399.71256197895895,3383.91313284778,44278.3466498937,No,66795.7826809551,19.9928127580628,304.628878126158,40.9632207360119,1169.4434200440198,60.0,30-45,1.0,557.492970140922,10.0,Car,Industry_or_other,343.813568541922,1.0,No
5137,Purples,4.0,345.095631865614,48343.5104466072,Education,115.031877288538,Yes,420.26185772266996,Yes,Female,After_16:00,,0.595964251318946,835.981847252697,5.71825479157269,73.662554868497,1.4969999999999999,8503.0,79.2802358279005,431.425270026513,5065.46911727972,51420.3742201669,Maybe,176620.02905651,20.7707792349375,129.50450686788602,50.4005355294794,13357.364669813798,100.0,Below_30,3.0,642.5241687257051,15.0,Motorcycle_or_truck,Student_or_Unemployed,424.430479859152,1.0,Yes
1409,Khakis,1.0,209.849472446992,752.345740736589,Environment,69.94982414899741,No,10.7555058199152,Yes,Female,By_16:00,0.16115001821890498,0.6734590050764381,13.353981543332301,5.21868926240131,78.9591759210452,8.839,7161.0,83.8690917007625,173.72022324707402,,14765.8423475333,No,115.68090544223,13.180296781449,,1.68281935621053,4972.92772262466,90.0,30-45,0.0,172.323336044116,12.0,Car,Services_or_Retail,29.799169079516002,0.0,No
3163,Purples,,351.563223428016,57664.5760646494,Healthcare,117.18774114267201,No,492.07003652749705,Yes,Female,After_16:00,0.0624544383026659,0.498998642200604,267.62662967667006,0.880968528799713,49.062992818653605,4.739,5261.0,13.32342622336,423.566043427351,5767.832452129671,55166.3698602202,No,242132.92084817198,20.5807201872857,98.4619318801516,43.8710568239912,13860.1544152645,80.0,45_and_up,1.0,711.196785456164,12.0,Foot_or_bicycle,Hightech,561.5606854375969,0.0,No
661,Browns,2.0,883.241835381072,87715.2571682513,Environment,294.413945127024,No,297.931733941498,Yes,Female,By_16:00,0.166468098061159,0.518286508042365,676.9072974566369,1.4995913836173702,62.82178547699,6.093999999999999,3906.0,62.1418607886881,372.87049404070603,3725.0583274963897,43413.3477344023,No,88763.3180893875,19.3098548425592,271.649385905795,78.0108873499557,86983.9850303853,90.0,Below_30,1.0,550.5694165990541,9.0,Public_or_other,Student_or_Unemployed,370.385597136537,1.0,No
7127,Greens,10.0,288.791936939308,32344.6825165435,Healthcare,96.2639789797692,Yes,335.999850196729,Yes,Male,After_16:00,0.30761117557995005,0.0167208393104374,815.764535916969,3.5716339549981098,78.05521658156071,3.668,6332.0,84.98753202147779,,4392.14682757675,62160.282428653896,No,112895.899332224,22.717265742265898,229.149467663801,80.954025615938,9373.01762799721,80.0,Below_30,5.0,827.6830783033031,10.0,Car,Industry_or_other,659.232693518746,0.0,No
2792,Khakis,1.0,403.521811903704,2783.91007081887,Education,134.50727063456802,Yes,20.697097321841,Yes,Female,By_16:00,0.17568662483245098,0.279345024144277,660.975728882477,9.299484852235759,53.0114560620859,6.655,9345.0,64.4572307122871,52.872079075314105,312.71513136903803,5097.79423869728,Maybe,428.369837549759,7.271318936431969,810.996810125367,75.5993351107463,18236.7131241955,100.0,45_and_up,1.0,60.8758256434635,16.0,Motorcycle_or_truck,Student_or_Unemployed,22.442489486993498,1.0,No
1024,Khakis,3.0,345.34810349231003,24654.818829052,Education,115.116034497437,No,214.17362869289101,Yes,Female,After_16:00,0.310714735882357,0.643561430973932,621.880557853729,,56.9780188379809,8.169,7831.0,99.70602928660809,431.833047885448,3005.40238269981,45034.6720178688,Yes,45870.3432274804,20.7805930590406,356.748022145883,25.0064610503614,13376.8174329124,100.0,45_and_up,6.0,558.9165950804061,14.0,Public_or_other,Hightech,297.698978228427,0.0,No
9702,Purples,9.0,30.008630828059697,4409.295764047571,Financial,,Yes,440.802759977104,Yes,Male,By_16:00,0.223140218993649,0.18128271005116395,984.58196525462,1.3067335751838998,88.3908926509321,0.8450000000000011,9155.0,68.7994077568874,366.84711167846604,5141.72182312797,48566.9907376758,Yes,194307.073203432,19.153253292286,146.048601444562,17.7607420133427,120.06042407321699,60.0,30-45,4.0,629.146478329803,11.0,Motorcycle_or_truck,Services_or_Retail,509.807603642946,0.0,No
7234,Khakis,1.0,132.815635290801,43105.9971547683,Education,44.271878430267,Yes,973.6654211016802,No,Male,After_16:00,0.401040910044685,0.289364643394947,903.191182995215,2.49034559354186,32.6141083613038,7.693,8307.0,31.900360807776497,852.8529634932061,11442.360138003201,105499.497468075,No,948024.3522491129,29.2036464074815,713.8094231410671,2.55354871042073,2014.2710981746,100.0,45_and_up,3.0,1315.34612729513,15.0,Car,Industry_or_other,900.8238360821539,0.0,No
5424,Purples,6.0,509.24956120707395,67245.001403859,Social,169.749853735691,No,396.141733992671,Yes,Male,By_16:00,0.0903785720001906,0.49926121532917,115.566660417244,1.0162017121911,,5.364,4636.0,52.3835544241592,478.995278981857,4919.407897890421,54266.72042368769,Yes,156928.27341072,21.885960773561102,145.319324881658,92.72160411346701,28994.7626970243,70.0,45_and_up,1.0,670.985764206063,12.0,Public_or_other,Student_or_Unemployed,400.551679446249,0.0,Yes
